ID_PROJETO	NUM_PROCESSO	TITULO	CLASSIFICACAO	AVALIACAO	DT_REGISTRO	DT_INICIAL	DT_CONCLUSAO	VL_PREVISTO	DT_ULTIMA_AVAL	SITUACAO	RESPONSAVEL	NOME	DEPTO	NOME_DEPTO	PALAVRAS_CHAVES	FUNDACAO_APOIO	SUPERVISOR_FINANCEIRO	EVENTO	TIPO_PUBLICO_ALVO	PUBLICO_ALVO	PUBLICO_ENVOLVIDO	CENTRO	PAGA_BOLSA										
7828	7313	Estudo da viabilidade economica da instalaÁ„o de uma empresa de manutenÁ„odiagnose e reparo de sistemas de injeÁ„o eletroni	Extens„o	Avaliado	18/12/1998	03/07/1998	31/10/1998	0		ConcluÌdo/Publicado	2190633 - JANIS ELISA RUPPENTHAL	JANIS ELISA RUPPENTHAL	07.36.00.00.0.0	DEPTO. ENGENHARIA DE PRODU«√O E SISTEMAS - DPS		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	0	0	07.00.00.00.0.0 - CENTRO DE TECNOLOGIA - CT	N„o paga nenhum tipo de bolsa							
8142	7630	Estudo da viabilidade economica da pre-reciclagem de embalagens PET e alu-minio em Santa Maria.	Extens„o	Avaliado	28/04/1999	26/10/1998	29/03/1999	0		ConcluÌdo/Publicado	2190633 - JANIS ELISA RUPPENTHAL	JANIS ELISA RUPPENTHAL	07.36.00.00.0.0	DEPTO. ENGENHARIA DE PRODU«√O E SISTEMAS - DPS		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	0	0	07.00.00.00.0.0 - CENTRO DE TECNOLOGIA - CT	N„o paga nenhum tipo de bolsa							
7955	7447	Estudo da viabilidade economica para a implantaÁ„o de uma fabrica de esteiras em Santa Maria.	Extens„o	Avaliado	19/03/1999	26/10/1998	29/03/1999	0		ConcluÌdo/Publicado	2190633 - JANIS ELISA RUPPENTHAL	JANIS ELISA RUPPENTHAL	07.36.00.00.0.0	DEPTO. ENGENHARIA DE PRODU«√O E SISTEMAS - DPS		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	0	0	07.00.00.00.0.0 - CENTRO DE TECNOLOGIA - CT	N„o paga nenhum tipo de bolsa							
7954	7445	Estudo da Viabilidade economica para implantaÁ„o de uma vinicola de pequenno porte na regiao da 4 Colonia de ImigraÁ„o Ital	Extens„o	Avaliado	19/03/1999	26/10/1998	29/03/1999	0		ConcluÌdo/Publicado	2190633 - JANIS ELISA RUPPENTHAL	JANIS ELISA RUPPENTHAL	07.36.00.00.0.0	DEPTO. ENGENHARIA DE PRODU«√O E SISTEMAS - DPS		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	0	0	07.00.00.00.0.0 - CENTRO DE TECNOLOGIA - CT	N„o paga nenhum tipo de bolsa							
7829	7314	Estudo de viabilidade economica da implantaÁ„o de um setor de manutenÁ„o aautomotiva especializado em injeÁ„o eletronica na	Extens„o	Avaliado	18/12/1998	31/07/1998	31/10/1998	0		ConcluÌdo/Publicado	2190633 - JANIS ELISA RUPPENTHAL	JANIS ELISA RUPPENTHAL	07.36.00.00.0.0	DEPTO. ENGENHARIA DE PRODU«√O E SISTEMAS - DPS		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	0	0	07.00.00.00.0.0 - CENTRO DE TECNOLOGIA - CT	N„o paga nenhum tipo de bolsa							
12616	11942	Estudo de viabilidade para implantacao de uma padaria.	Extens„o	Avaliado	02/01/1999	12/07/2001	30/12/2001	0		ConcluÌdo/Publicado	2190633 - JANIS ELISA RUPPENTHAL	JANIS ELISA RUPPENTHAL	07.36.00.00.0.0	DEPTO. ENGENHARIA DE PRODU«√O E SISTEMAS - DPS		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	0	0	07.00.00.00.0.0 - CENTRO DE TECNOLOGIA - CT	N„o paga nenhum tipo de bolsa							
7950	7440	Estudo de viabilidade para implataÁ„o de uma fabrica de farinha de minhocana regiao da quarta colonia	Extens„o	Avaliado	18/03/1999	31/10/1998	29/03/1999	0		ConcluÌdo/Publicado	2190633 - JANIS ELISA RUPPENTHAL	JANIS ELISA RUPPENTHAL	07.36.00.00.0.0	DEPTO. ENGENHARIA DE PRODU«√O E SISTEMAS - DPS		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	0	0	07.00.00.00.0.0 - CENTRO DE TECNOLOGIA - CT	N„o paga nenhum tipo de bolsa							
7946	7436	Estudo de viabilidadede implantaÁ„o de uma usina de beneficiamento de algodao na regiao de Santa Maria.	Extens„o	Avaliado	18/03/1999	26/10/1998	29/03/1999	0		ConcluÌdo/Publicado	2190633 - JANIS ELISA RUPPENTHAL	JANIS ELISA RUPPENTHAL	07.36.00.00.0.0	DEPTO. ENGENHARIA DE PRODU«√O E SISTEMAS - DPS		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	0	0	07.00.00.00.0.0 - CENTRO DE TECNOLOGIA - CT	N„o paga nenhum tipo de bolsa							
21858	19003	IDENTIFICA«√O DE RESÕDUOS GERADOS NAS PANIFICADORAS DA REDE FINOP√O	Extens„o	Avaliado fora do prazo	15/05/2006	01/05/2006	15/12/2006		20/03/2007	ConcluÌdo/Publicado	2190633 - JANIS ELISA RUPPENTHAL	JANIS ELISA RUPPENTHAL	07.36.00.00.0.0	DEPTO. ENGENHARIA DE PRODU«√O E SISTEMAS - DPS		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral			07.00.00.00.0.0 - CENTRO DE TECNOLOGIA - CT	N„o paga nenhum tipo de bolsa							
21859	19005	IDENTIFICA«√O DE RISCOS EM UMA PEQUENA IND⁄STRIA MOVELEIRA	Extens„o	Avaliado fora do prazo	15/05/2006	01/05/2006	15/12/2006		20/03/2007	ConcluÌdo/Publicado	2190633 - JANIS ELISA RUPPENTHAL	JANIS ELISA RUPPENTHAL	07.36.00.00.0.0	DEPTO. ENGENHARIA DE PRODU«√O E SISTEMAS - DPS		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral			07.00.00.00.0.0 - CENTRO DE TECNOLOGIA - CT	N„o paga nenhum tipo de bolsa							
25577	22166	IDENTIFICA«√O DOS RISCOS AMBIENTAIS NAS EMPRESAS INTEGRANTES DO NUMOV																															
	Extens„o	Avaliado	26/03/2008	01/04/2008	30/11/2008		13/01/2009	ConcluÌdo/Publicado	2190633 - JANIS ELISA RUPPENTHAL	JANIS ELISA RUPPENTHAL	07.36.00.00.0.0	DEPTO. ENGENHARIA DE PRODU«√O E SISTEMAS - DPS		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral			07.00.00.00.0.0 - CENTRO DE TECNOLOGIA - CT	N„o paga nenhum tipo de bolsa									
11857	11205	Levantamento de riscos ambientais na laminadora de acos Pampa Ltda.	Extens„o	Avaliado	01/06/1999	02/05/2001	30/12/2001	0		ConcluÌdo/Publicado	2190633 - JANIS ELISA RUPPENTHAL	JANIS ELISA RUPPENTHAL	07.36.00.00.0.0	DEPTO. ENGENHARIA DE PRODU«√O E SISTEMAS - DPS		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	25	6	07.00.00.00.0.0 - CENTRO DE TECNOLOGIA - CT	N„o paga nenhum tipo de bolsa							
9184	8610	Levantamento Sobre as Condicoes de Seguranca no Trabalho	 relativas a periculosidade em Empresas de Santa Maria	Extens„o	Avaliado	18/11/1999	16/08/1999	17/12/1999	0		ConcluÌdo/Publicado	2190633 - JANIS ELISA RUPPENTHAL	JANIS ELISA RUPPENTHAL	07.36.00.00.0.0	DEPTO. ENGENHARIA DE PRODU«√O E SISTEMAS - DPS		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	0	8	07.00.00.00.0.0 - CENTRO DE TECNOLOGIA - CT	N„o paga nenhum tipo de bolsa						
13546	12883	Mapeamento das comunicacoes de acidentes de trabalho(CAT) Santa Maria - 2000-2001	Extens„o	Avaliado	28/05/1999	10/05/2002	30/12/2002	0		ConcluÌdo/Publicado	2190633 - JANIS ELISA RUPPENTHAL	JANIS ELISA RUPPENTHAL	07.36.00.00.0.0	DEPTO. ENGENHARIA DE PRODU«√O E SISTEMAS - DPS		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	0	10	07.00.00.00.0.0 - CENTRO DE TECNOLOGIA - CT	N„o paga nenhum tipo de bolsa							
10934	10270	O gerenciamento do lixo hospitalar no Hospital de Caridade Dr.Vitor Lang em Ca´apava do Sul.	Extens„o	Avaliado	17/11/1999	01/04/2000	30/07/2000	0		ConcluÌdo/Publicado	2190633 - JANIS ELISA RUPPENTHAL	JANIS ELISA RUPPENTHAL	07.36.00.00.0.0	DEPTO. ENGENHARIA DE PRODU«√O E SISTEMAS - DPS		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	10	10	07.00.00.00.0.0 - CENTRO DE TECNOLOGIA - CT	N„o paga nenhum tipo de bolsa							
17854	15408	PALESTRA SOBRE GEST√O AMBIENTAL	Extens„o	Avaliado	11/02/2004	04/05/2003	04/05/2003		10/05/2004	ConcluÌdo/Publicado	2190633 - JANIS ELISA RUPPENTHAL	JANIS ELISA RUPPENTHAL	07.36.00.00.0.0	DEPTO. ENGENHARIA DE PRODU«√O E SISTEMAS - DPS		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral			07.00.00.00.0.0 - CENTRO DE TECNOLOGIA - CT	N„o paga nenhum tipo de bolsa							
7756	7234	RealizaÁ„o de avaliaÁ„o pericial tecnica sobre condi´oes do meio ambiente de trabalho na empresa Centro Medico Hospitalar L	Extens„o	Avaliado	25/11/1998	03/08/1998	03/09/1998	0		ConcluÌdo/Publicado	2190633 - JANIS ELISA RUPPENTHAL	JANIS ELISA RUPPENTHAL	07.36.00.00.0.0	DEPTO. ENGENHARIA DE PRODU«√O E SISTEMAS - DPS		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	0	0	07.00.00.00.0.0 - CENTRO DE TECNOLOGIA - CT	N„o paga nenhum tipo de bolsa							
25582	22169	DIAGN”STICO SOBRE A SITUA«√O DO LICENCIAMENTO AMBIENTAL DOS MUNICÕPIOS INTEGRANTES DA AMCENTRO	Extens„o	Avaliado	26/03/2008	01/04/2008	30/11/2008		13/01/2009	ConcluÌdo/Publicado	2190633 - JANIS ELISA RUPPENTHAL	JANIS ELISA RUPPENTHAL	07.36.00.00.0.0	DEPTO. ENGENHARIA DE PRODU«√O E SISTEMAS - DPS		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral			07.00.00.00.0.0 - CENTRO DE TECNOLOGIA - CT	Paga bolsa de IniciaÁ„o CientÌfica							
6490	5995	Desenvolvimento e Otimizacao de Sinteses Organicas	 em Escalas Laboratori-al	 Planta Piloto e Industrial	Extens„o	Avaliado	14/01/1998	26/01/1998	22/08/1998	0		ConcluÌdo/Publicado	1211556 - JOAO ANTONIO RAMOS CASTRO	JOAO ANTONIO RAMOS CASTRO	07.36.00.00.0.0	DEPTO. ENGENHARIA DE PRODU«√O E SISTEMAS - DPS		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	0	0	07.00.00.00.0.0 - CENTRO DE TECNOLOGIA - CT	N„o paga nenhum tipo de bolsa					
5270	4847	ANALISE ERGONOMICA DE UM POSTO DE TRABALHO DA AGILIQUIGAS	Extens„o	Avaliado	13/03/1997	01/01/1996	30/09/1996	0		ConcluÌdo/Publicado	380972 - JOAO HELVIO RIGHI DE OLIVEIRA	JOAO HELVIO RIGHI DE OLIVEIRA	07.36.00.00.0.0	DEPTO. ENGENHARIA DE PRODU«√O E SISTEMAS - DPS		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	0	0	07.00.00.00.0.0 - CENTRO DE TECNOLOGIA - CT	N„o paga nenhum tipo de bolsa							
5265	4842	CURSO DE CUSTOS DA QUALIDADE	Extens„o	Avaliado	12/03/1997	13/09/1996	28/09/1996	0		ConcluÌdo/Publicado	380972 - JOAO HELVIO RIGHI DE OLIVEIRA	JOAO HELVIO RIGHI DE OLIVEIRA	07.36.00.00.0.0	DEPTO. ENGENHARIA DE PRODU«√O E SISTEMAS - DPS		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	0	0	07.00.00.00.0.0 - CENTRO DE TECNOLOGIA - CT	N„o paga nenhum tipo de bolsa							
14393	13903	CURSO DE ESPECIALIZA«√O EM ENGENHARIA DE SEGURAN«A DO TRABALHO	Extens„o	Avaliado	27/02/1999	25/04/2003	25/09/2005	0	12/01/2009	ConcluÌdo/Publicado	380972 - JOAO HELVIO RIGHI DE OLIVEIRA	JOAO HELVIO RIGHI DE OLIVEIRA	07.36.00.00.0.0	DEPTO. ENGENHARIA DE PRODU«√O E SISTEMAS - DPS		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	33	17	07.00.00.00.0.0 - CENTRO DE TECNOLOGIA - CT	N„o paga nenhum tipo de bolsa							
5264	4841	CURSO DE FILOSOFIA DA QUALIDADE	Extens„o	Avaliado	12/03/1997	06/11/1996	09/11/1996	0		ConcluÌdo/Publicado	380972 - JOAO HELVIO RIGHI DE OLIVEIRA	JOAO HELVIO RIGHI DE OLIVEIRA	07.36.00.00.0.0	DEPTO. ENGENHARIA DE PRODU«√O E SISTEMAS - DPS		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	0	0	07.00.00.00.0.0 - CENTRO DE TECNOLOGIA - CT	N„o paga nenhum tipo de bolsa							
5271	4848	CURSO DE GERENCIAMENTO DE NORMAS PARA A QUALIDADE	Extens„o	Avaliado	13/03/1997	22/11/1996	07/12/1996	0		ConcluÌdo/Publicado	380972 - JOAO HELVIO RIGHI DE OLIVEIRA	JOAO HELVIO RIGHI DE OLIVEIRA	07.36.00.00.0.0	DEPTO. ENGENHARIA DE PRODU«√O E SISTEMAS - DPS		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	0	0	07.00.00.00.0.0 - CENTRO DE TECNOLOGIA - CT	N„o paga nenhum tipo de bolsa							
5269	4846	CURSO DE PLANEJAMENTO ESTRATEGICO	Extens„o	Avaliado	13/03/1997	07/05/1996	09/05/1996	0		ConcluÌdo/Publicado	380972 - JOAO HELVIO RIGHI DE OLIVEIRA	JOAO HELVIO RIGHI DE OLIVEIRA	07.36.00.00.0.0	DEPTO. ENGENHARIA DE PRODU«√O E SISTEMAS - DPS		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	0	0	07.00.00.00.0.0 - CENTRO DE TECNOLOGIA - CT	N„o paga nenhum tipo de bolsa							
5267	4844	CURSO DE QUALIDADE TOTAL	Extens„o	Avaliado	12/03/1997	26/04/1996	25/05/1996	0		ConcluÌdo/Publicado	380972 - JOAO HELVIO RIGHI DE OLIVEIRA	JOAO HELVIO RIGHI DE OLIVEIRA	07.36.00.00.0.0	DEPTO. ENGENHARIA DE PRODU«√O E SISTEMAS - DPS		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	0	0	07.00.00.00.0.0 - CENTRO DE TECNOLOGIA - CT	N„o paga nenhum tipo de bolsa							
5251	4828	Diagnostico de Protecao Radiologica na Universidade Federal de Santa Maria- UFSM	Extens„o	Avaliado	10/03/1997	01/01/1996	30/09/1996	0		ConcluÌdo/Publicado	380972 - JOAO HELVIO RIGHI DE OLIVEIRA	JOAO HELVIO RIGHI DE OLIVEIRA	07.36.00.00.0.0	DEPTO. ENGENHARIA DE PRODU«√O E SISTEMAS - DPS		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	0	0	07.00.00.00.0.0 - CENTRO DE TECNOLOGIA - CT	N„o paga nenhum tipo de bolsa							
20053	17487	ELABORA«√O DE PROJETOS PARA O GERENCIAMENTO DA PRODU«√O E PARA IMPLANTA«√O DE SISTEMAS DE QUALIDADE.	Extens„o	N„o avaliado no ano corrente	02/05/2005	10/05/2005	10/05/2014		30/04/2012	Renovado	380972 - JOAO HELVIO RIGHI DE OLIVEIRA	JOAO HELVIO RIGHI DE OLIVEIRA	07.36.00.00.0.0	DEPTO. ENGENHARIA DE PRODU«√O E SISTEMAS - DPS		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral			07.00.00.00.0.0 - CENTRO DE TECNOLOGIA - CT	N„o paga nenhum tipo de bolsa							
8934	8337	Engenharia de Seguran´a do Trabalho.	Extens„o	Avaliado	16/08/1999	03/09/1999	14/04/2001	0		ConcluÌdo/Publicado	380972 - JOAO HELVIO RIGHI DE OLIVEIRA	JOAO HELVIO RIGHI DE OLIVEIRA	07.36.00.00.0.0	DEPTO. ENGENHARIA DE PRODU«√O E SISTEMAS - DPS		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	30	30	07.00.00.00.0.0 - CENTRO DE TECNOLOGIA - CT	N„o paga nenhum tipo de bolsa							
5765	5328	Especializacao em Engenharia e Seguranca do Trabalho	Extens„o	Avaliado	28/05/1997	01/05/1997	01/11/1998	0		ConcluÌdo/Publicado	380972 - JOAO HELVIO RIGHI DE OLIVEIRA	JOAO HELVIO RIGHI DE OLIVEIRA	07.36.00.00.0.0	DEPTO. ENGENHARIA DE PRODU«√O E SISTEMAS - DPS		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	0	0	07.00.00.00.0.0 - CENTRO DE TECNOLOGIA - CT	N„o paga nenhum tipo de bolsa							
5766	5329	Especializacao em Engenharia e Seguranca do Trabalho	Extens„o	Avaliado	28/05/1997	01/03/1997	01/09/1997	0		ConcluÌdo/Publicado	380972 - JOAO HELVIO RIGHI DE OLIVEIRA	JOAO HELVIO RIGHI DE OLIVEIRA	07.36.00.00.0.0	DEPTO. ENGENHARIA DE PRODU«√O E SISTEMAS - DPS		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	0	0	07.00.00.00.0.0 - CENTRO DE TECNOLOGIA - CT	N„o paga nenhum tipo de bolsa							
1262	1140	LEGISLACAO E ETICA PROFISSIONAL.	Extens„o	Avaliado	01/01/1993	10/11/1992	10/11/1992	0		ConcluÌdo/Publicado	380972 - JOAO HELVIO RIGHI DE OLIVEIRA	JOAO HELVIO RIGHI DE OLIVEIRA	07.36.00.00.0.0	DEPTO. ENGENHARIA DE PRODU«√O E SISTEMAS - DPS		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	0	0	07.00.00.00.0.0 - CENTRO DE TECNOLOGIA - CT	N„o paga nenhum tipo de bolsa							
10953	10289	Pensamento Ambiental para o Terceiro Milenio.	Extens„o	Avaliado	27/11/1999	11/10/2000	20/12/2000	0		ConcluÌdo/Publicado	380972 - JOAO HELVIO RIGHI DE OLIVEIRA	JOAO HELVIO RIGHI DE OLIVEIRA	07.36.00.00.0.0	DEPTO. ENGENHARIA DE PRODU«√O E SISTEMAS - DPS		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	500	0	07.00.00.00.0.0 - CENTRO DE TECNOLOGIA - CT	N„o paga nenhum tipo de bolsa							
4946	4554	Seminario Sobre Principios da Qualidade Total em Educacao	Extens„o	Avaliado	05/11/1996	29/07/1996	08/10/1996	0		ConcluÌdo/Publicado	380972 - JOAO HELVIO RIGHI DE OLIVEIRA	JOAO HELVIO RIGHI DE OLIVEIRA	07.36.00.00.0.0	DEPTO. ENGENHARIA DE PRODU«√O E SISTEMAS - DPS		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	0	0	07.00.00.00.0.0 - CENTRO DE TECNOLOGIA - CT	N„o paga nenhum tipo de bolsa							
2186	1942	SEMINARIO - PREVENCAO DE ACIDENTES NA COMUNIDADE.	Extens„o	Avaliado	01/01/1993	20/11/1993	27/11/1993	0		ConcluÌdo/Publicado	380972 - JOAO HELVIO RIGHI DE OLIVEIRA	JOAO HELVIO RIGHI DE OLIVEIRA	07.36.00.00.0.0	DEPTO. ENGENHARIA DE PRODU«√O E SISTEMAS - DPS		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	0	0	07.00.00.00.0.0 - CENTRO DE TECNOLOGIA - CT	N„o paga nenhum tipo de bolsa							
26183	22693	COOPERA«√O INTERINSTITUCIONAL  EM GERENCIAMENTO DE PROCESSOS ORGANIZACIONAIS	Extens„o	Avaliado	20/05/2008	02/05/2008	30/06/2010		21/07/2010	Cancelado	381301 - LEANDRO CANTORSKI DA ROSA	LEANDRO CANTORSKI DA ROSA	07.36.00.00.0.0	DEPTO. ENGENHARIA DE PRODU«√O E SISTEMAS - DPS		 	 		FATEC - FundaÁ„o de apoio a tecnologia e a ciÍncia	381301 - LEANDRO CANTORSKI DA ROSA	N„o se aplica	3∫ grau			07.00.00.00.0.0 - CENTRO DE TECNOLOGIA - CT	N„o paga nenhum tipo de bolsa							
1271	1149	APERFEICOAMENTO DA QUALIDADE.	Extens„o	Avaliado	01/01/1993	01/03/1993	31/01/1994	0		ConcluÌdo/Publicado	381301 - LEANDRO CANTORSKI DA ROSA	LEANDRO CANTORSKI DA ROSA	07.36.00.00.0.0	DEPTO. ENGENHARIA DE PRODU«√O E SISTEMAS - DPS		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	0	0	07.00.00.00.0.0 - CENTRO DE TECNOLOGIA - CT	N„o paga nenhum tipo de bolsa							
2502	2266	APOIO A IMPLEMENTACAO DO SISTEMA DA QUALIDADE.	Extens„o	Avaliado	01/01/1994	01/03/1994	31/12/1995	0		ConcluÌdo/Publicado	381301 - LEANDRO CANTORSKI DA ROSA	LEANDRO CANTORSKI DA ROSA	07.36.00.00.0.0	DEPTO. ENGENHARIA DE PRODU«√O E SISTEMAS - DPS		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	0	0	07.00.00.00.0.0 - CENTRO DE TECNOLOGIA - CT	N„o paga nenhum tipo de bolsa							
4461	4131	Curso de Especializacao em Gestao da Qualidade	Extens„o	Avaliado	12/06/1996	04/03/1996	30/06/1996	0		ConcluÌdo/Publicado	381301 - LEANDRO CANTORSKI DA ROSA	LEANDRO CANTORSKI DA ROSA	07.36.00.00.0.0	DEPTO. ENGENHARIA DE PRODU«√O E SISTEMAS - DPS		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	0	0	07.00.00.00.0.0 - CENTRO DE TECNOLOGIA - CT	N„o paga nenhum tipo de bolsa							
2187	1943	"CURSO ""GESTAO DA QUALIDADE - TRABALHO EM EQUIPE""."	Extens„o	Avaliado	01/01/1993	26/11/1993	27/11/1993	0		ConcluÌdo/Publicado	381301 - LEANDRO CANTORSKI DA ROSA	LEANDRO CANTORSKI DA ROSA	07.36.00.00.0.0	DEPTO. ENGENHARIA DE PRODU«√O E SISTEMAS - DPS		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	0	0	07.00.00.00.0.0 - CENTRO DE TECNOLOGIA - CT	N„o paga nenhum tipo de bolsa							
27519	23832	ElaboraÁ„o de texto tÈcnico sobre Controle EstatÌstico de Processos	Extens„o	Avaliado	12/01/2009	01/07/2008	30/06/2009		05/01/2010	ConcluÌdo/Publicado	381301 - LEANDRO CANTORSKI DA ROSA	LEANDRO CANTORSKI DA ROSA	07.36.00.00.0.0	DEPTO. ENGENHARIA DE PRODU«√O E SISTEMAS - DPS		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Especializado			07.00.00.00.0.0 - CENTRO DE TECNOLOGIA - CT	N„o paga nenhum tipo de bolsa							
4939	4547	Normas NBR ISO 9000-1 e Qualidade	Extens„o	Avaliado	04/11/1996	16/05/1996	31/05/1996	0		ConcluÌdo/Publicado	381301 - LEANDRO CANTORSKI DA ROSA	LEANDRO CANTORSKI DA ROSA	07.36.00.00.0.0	DEPTO. ENGENHARIA DE PRODU«√O E SISTEMAS - DPS		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	0	0	07.00.00.00.0.0 - CENTRO DE TECNOLOGIA - CT	N„o paga nenhum tipo de bolsa							
4935	4543	Procedimento Interno de Aquisicao de Materiais Usados na Fabricacao de U-nidades Moveis	Extens„o	Avaliado	04/11/1996	01/07/1996	15/10/1996	0		ConcluÌdo/Publicado	381301 - LEANDRO CANTORSKI DA ROSA	LEANDRO CANTORSKI DA ROSA	07.36.00.00.0.0	DEPTO. ENGENHARIA DE PRODU«√O E SISTEMAS - DPS		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	0	0	07.00.00.00.0.0 - CENTRO DE TECNOLOGIA - CT	N„o paga nenhum tipo de bolsa							
20725	18041	PROCESSO DE AUDITORIA NAS ASSOCIADAS ¿ REDE CRIAN«A FELIZ	Extens„o	Avaliado	25/07/2005	14/07/2005	31/12/2007		15/01/2008	Cancelado	381301 - LEANDRO CANTORSKI DA ROSA	LEANDRO CANTORSKI DA ROSA	07.36.00.00.0.0	DEPTO. ENGENHARIA DE PRODU«√O E SISTEMAS - DPS		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral			07.00.00.00.0.0 - CENTRO DE TECNOLOGIA - CT	N„o paga nenhum tipo de bolsa							
25272	21976	Implantar sistema de gest„o da qualidade segundo requisitos da ISO 9001:2000.	Extens„o	Avaliado	17/01/2008	01/01/2008	31/12/2008	7200	11/12/2008	ConcluÌdo/Publicado	381200 - LEONI PENTIADO GODOY	LEONI PENTIADO GODOY	07.36.00.00.0.0	DEPTO. ENGENHARIA DE PRODU«√O E SISTEMAS - DPS		 	 		FATEC - FundaÁ„o de apoio a tecnologia e a ciÍncia	381200 - LEONI PENTIADO GODOY	N„o se aplica	Geral			07.00.00.00.0.0 - CENTRO DE TECNOLOGIA - CT	N„o paga nenhum tipo de bolsa							
3999	3682	"Curso""Gestao da Qualidade Total"" no Projeto Qualidade Total"	Extens„o	Avaliado	28/03/1996	20/11/1995	22/12/1995	0		ConcluÌdo/Publicado	381200 - LEONI PENTIADO GODOY	LEONI PENTIADO GODOY	07.36.00.00.0.0	DEPTO. ENGENHARIA DE PRODU«√O E SISTEMAS - DPS		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	0	0	07.00.00.00.0.0 - CENTRO DE TECNOLOGIA - CT	N„o paga nenhum tipo de bolsa							
5925	5453	Diagnostico Ambiental e da Agua da Sub-Bacia e Microbacias do Arroio Cade-na	 no Municipio de Santa Maria - RS	Extens„o	Avaliado	30/06/1997	01/04/1997	30/03/1998	0		ConcluÌdo/Publicado	381200 - LEONI PENTIADO GODOY	LEONI PENTIADO GODOY	07.36.00.00.0.0	DEPTO. ENGENHARIA DE PRODU«√O E SISTEMAS - DPS		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	0	0	07.00.00.00.0.0 - CENTRO DE TECNOLOGIA - CT	N„o paga nenhum tipo de bolsa						
6749	6243	Estruturacao do Processo Produtivo e Melhoria da Produtividade	Extens„o	Avaliado	28/04/1998	04/05/1998	04/05/1999	0		ConcluÌdo/Publicado	381200 - LEONI PENTIADO GODOY	LEONI PENTIADO GODOY	07.36.00.00.0.0	DEPTO. ENGENHARIA DE PRODU«√O E SISTEMAS - DPS		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	0	0	07.00.00.00.0.0 - CENTRO DE TECNOLOGIA - CT	N„o paga nenhum tipo de bolsa							
8450	7913	I MOSTRA DE TRABALHOS DO PPGEP	Extens„o	Avaliado	09/06/1999	09/12/1998	09/12/1998	0		ConcluÌdo/Publicado	381200 - LEONI PENTIADO GODOY	LEONI PENTIADO GODOY	07.36.00.00.0.0	DEPTO. ENGENHARIA DE PRODU«√O E SISTEMAS - DPS		 	 		N„o necessita contratar fundaÁ„o		N„o se aplica	Geral	300	0	07.00.00.00.0.0 - CENTRO DE TECNOLOGIA - CT	N„o paga nenhum tipo de bolsa							
